transporter	TIGRFAM	mainrole	sub1role	go_id	go_name	TIGRFAM_NAME	MG_max	MT_max
T1028	TIGR01728	Transport and binding proteins	Other	GO:0043190	ATP-binding cassette (ABC) transporter complex	SsuA_fam: ABC transporter, substrate-binding protein, aliphatic sulfonates family	0.4407524859431337	0.1195767925031174
T1028	TIGR01728	Transport and binding proteins	Other	GO:0005488	binding	SsuA_fam: ABC transporter, substrate-binding protein, aliphatic sulfonates family	0.4407524859431337	0.1195767925031174
T1028	TIGR01728	Transport and binding proteins	Other	GO:0030288	outer membrane-bounded periplasmic space	SsuA_fam: ABC transporter, substrate-binding protein, aliphatic sulfonates family	0.4407524859431337	0.1195767925031174
T1028	TIGR01728	Transport and binding proteins	Other	GO:0009897	external side of plasma membrane	SsuA_fam: ABC transporter, substrate-binding protein, aliphatic sulfonates family	0.4407524859431337	0.1195767925031174
T1028	TIGR01728	Transport and binding proteins	Other	GO:0042918	alkanesulfonate transport	SsuA_fam: ABC transporter, substrate-binding protein, aliphatic sulfonates family	0.4407524859431337	0.1195767925031174
T103	TIGR00870	Transport and binding proteins	Cations and iron carrying compounds	0	0	trp: transient-receptor-potential calcium channel protein	0.0	0.0
T1032	TIGR03361	0	0	GO:0003674	molecular_function	VI_Rhs_Vgr: type VI secretion system Vgr family protein	0.5581373855688787	0.4832868297746702
T1032	TIGR03361	0	0	GO:0033103	protein secretion by the type VI secretion system	VI_Rhs_Vgr: type VI secretion system Vgr family protein	0.5581373855688787	0.4832868297746702
T1036	TIGR03802	0	0	GO:0015300	antiporter activity	Asp_Ala_antiprt: aspartate-alanine antiporter	0.0010060908400270352	0.0
T1038	TIGR02634	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0030288	outer membrane-bounded periplasmic space	xylF: D-xylose ABC transporter, D-xylose-binding protein	0.08938892779035064	0.0
T1038	TIGR02634	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	xylF: D-xylose ABC transporter, D-xylose-binding protein	0.08938892779035064	0.0
T1038	TIGR02634	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0031362	anchored component of external side of plasma membrane	xylF: D-xylose ABC transporter, D-xylose-binding protein	0.08938892779035064	0.0
T1038	TIGR02634	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015614	D-xylose-importing ATPase activity	xylF: D-xylose ABC transporter, D-xylose-binding protein	0.08938892779035064	0.0
T1038	TIGR02634	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015753	D-xylose transport	xylF: D-xylose ABC transporter, D-xylose-binding protein	0.08938892779035064	0.0
T1038	TIGR02634	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0033222	xylose binding	xylF: D-xylose ABC transporter, D-xylose-binding protein	0.08938892779035064	0.0
T104	TIGR01625	Transport and binding proteins	Unknown substrate	0	0	YidE_YbjL_dupl: AspT/YidE/YbjL antiporter duplication domain	0.4038393810052522	0.055134547645850726
T1059	TIGR04056	Transport and binding proteins	Unknown substrate	GO:0045203	integral component of cell outer membrane	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	9.937200682624301	21.36624267883068
T1059	TIGR04056	Transport and binding proteins	Unknown substrate	GO:0015563	transmembrane transporter activity	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	9.937200682624301	21.36624267883068
T1059	TIGR04056	Transport and binding proteins	Unknown substrate	GO:0071702	organic substance transport	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	9.937200682624301	21.36624267883068
T106	TIGR02142	Transport and binding proteins	Anions	GO:0005524	ATP binding	modC_ABC: molybdate ABC transporter, ATP-binding protein	0.8335696110172912	0.1891034953924413
T106	TIGR02142	Transport and binding proteins	Anions	GO:0009898	cytoplasmic side of plasma membrane	modC_ABC: molybdate ABC transporter, ATP-binding protein	0.8335696110172912	0.1891034953924413
T106	TIGR02142	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	modC_ABC: molybdate ABC transporter, ATP-binding protein	0.8335696110172912	0.1891034953924413
T106	TIGR02142	Transport and binding proteins	Anions	GO:0015412	ATPase-coupled molybdate transmembrane transporter activity	modC_ABC: molybdate ABC transporter, ATP-binding protein	0.8335696110172912	0.1891034953924413
T106	TIGR02142	Transport and binding proteins	Anions	GO:0015689	molybdate ion transport	modC_ABC: molybdate ABC transporter, ATP-binding protein	0.8335696110172912	0.1891034953924413
T1068	TIGR01194	Transport and binding proteins	Amino acids, peptides and amines	0	0	cyc_pep_trnsptr: cyclic peptide transporter	0.18991933240999445	1.4797932992218148
T1068	TIGR01194	Transport and binding proteins	Other	0	0	cyc_pep_trnsptr: cyclic peptide transporter	0.18991933240999445	1.4797932992218148
T107	TIGR01197	Transport and binding proteins	Cations and iron carrying compounds	GO:0005887	integral component of plasma membrane	nramp: metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family	0.9114371965980856	0.5493348714079302
T107	TIGR01197	Transport and binding proteins	Cations and iron carrying compounds	GO:0030001	metal ion transport	nramp: metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family	0.9114371965980856	0.5493348714079302
T107	TIGR01197	Transport and binding proteins	Cations and iron carrying compounds	GO:0046873	metal ion transmembrane transporter activity	nramp: metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family	0.9114371965980856	0.5493348714079302
T1074	TIGR01729	0	0	GO:0030288	outer membrane-bounded periplasmic space	taurine_ABC_bnd: taurine ABC transporter, periplasmic binding protein	0.03747126615507483	0.0
T1074	TIGR01729	0	0	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	taurine_ABC_bnd: taurine ABC transporter, periplasmic binding protein	0.03747126615507483	0.0
T1074	TIGR01729	0	0	GO:0031362	anchored component of external side of plasma membrane	taurine_ABC_bnd: taurine ABC transporter, periplasmic binding protein	0.03747126615507483	0.0
T1074	TIGR01729	0	0	GO:0015411	taurine-transporting ATPase activity	taurine_ABC_bnd: taurine ABC transporter, periplasmic binding protein	0.03747126615507483	0.0
T1074	TIGR01729	0	0	GO:0015734	taurine transport	taurine_ABC_bnd: taurine ABC transporter, periplasmic binding protein	0.03747126615507483	0.0
T1074	TIGR01729	0	0	GO:0030977	taurine binding	taurine_ABC_bnd: taurine ABC transporter, periplasmic binding protein	0.03747126615507483	0.0
T1077	TIGR02357	Transport and binding proteins	Other	GO:0015888	thiamine transport	ECF_ThiT_YuaJ: energy-coupled thiamine transporter ThiT	0.011523554098997154	0.031340968595594335
T1077	TIGR02357	Transport and binding proteins	Other	GO:0015234	thiamine transmembrane transporter activity	ECF_ThiT_YuaJ: energy-coupled thiamine transporter ThiT	0.011523554098997154	0.031340968595594335
T1079	TIGR00994	Transport and binding proteins	Amino acids, peptides and amines	0	0	3a0901s05TIC20: chloroplast protein import component, Tic20 family	0.0	0.0
T1081	TIGR00989	Transport and binding proteins	Amino acids, peptides and amines	0	0	3a0801s07tom40: mitochondrial import receptor subunit	0.0	0.0
T1083	TIGR00986	Transport and binding proteins	Amino acids, peptides and amines	0	0	3a0801s05tom22: mitochondrial import receptor subunit	0.0	0.0
T109	TIGR00056	Hypothetical proteins	Conserved	0	0	TIGR00056: ABC transport permease subunit	1.4470597032201409	2.7271568414146694
T11	TIGR00950	Transport and binding proteins	Amino acids, peptides and amines	0	0	2A78: carboxylate/amino acid/amine transporter	0.0	0.0
T110	TIGR01711	0	0	GO:0008565	protein transporter activity	gspJ: type II secretion system protein J	1.0711311897902371	0.24178690078178294
T110	TIGR01711	0	0	GO:0015627	type II protein secretion system complex	gspJ: type II secretion system protein J	1.0711311897902371	0.24178690078178294
T110	TIGR01711	0	0	GO:0015628	protein secretion by the type II secretion system	gspJ: type II secretion system protein J	1.0711311897902371	0.24178690078178294
T111	TIGR01709	Protein fate	Protein and peptide secretion and trafficking	GO:0008565	protein transporter activity	typeII_sec_gspL: type II secretion system protein L	0.058944738725063714	0.14533328284967634
T111	TIGR01709	Protein fate	Protein and peptide secretion and trafficking	GO:0015627	type II protein secretion system complex	typeII_sec_gspL: type II secretion system protein L	0.058944738725063714	0.14533328284967634
T111	TIGR01709	Protein fate	Protein and peptide secretion and trafficking	GO:0015628	protein secretion by the type II secretion system	typeII_sec_gspL: type II secretion system protein L	0.058944738725063714	0.14533328284967634
T112	TIGR00792	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0006812	cation transport	gph: sugar (Glycoside-Pentoside-Hexuronide) transporter	0.9113039700655708	1.291226316873786
T112	TIGR00792	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0008643	carbohydrate transport	gph: sugar (Glycoside-Pentoside-Hexuronide) transporter	0.9113039700655708	1.291226316873786
T112	TIGR00792	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0015486	glycoside-pentoside-hexuronide:cation symporter activity	gph: sugar (Glycoside-Pentoside-Hexuronide) transporter	0.9113039700655708	1.291226316873786
T112	TIGR00792	Transport and binding proteins	Carbohydrates, organic alcohols, and acids	GO:0016021	integral component of membrane	gph: sugar (Glycoside-Pentoside-Hexuronide) transporter	0.9113039700655708	1.291226316873786
T113	TIGR01065	0	0	GO:0015267	channel activity	hlyIII: channel protein, hemolysin III family	1.3970294968921115	0.8081358416095654
T113	TIGR01065	0	0	GO:0019835	cytolysis	hlyIII: channel protein, hemolysin III family	1.3970294968921115	0.8081358416095654
T115	TIGR02315	Transport and binding proteins	Anions	GO:0005524	ATP binding	ABC_phnC: phosphonate ABC transporter, ATP-binding protein	0.5666770761437551	0.8951826353760393
T115	TIGR02315	Transport and binding proteins	Anions	GO:0009898	cytoplasmic side of plasma membrane	ABC_phnC: phosphonate ABC transporter, ATP-binding protein	0.5666770761437551	0.8951826353760393
T115	TIGR02315	Transport and binding proteins	Anions	GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	ABC_phnC: phosphonate ABC transporter, ATP-binding protein	0.5666770761437551	0.8951826353760393
T115	TIGR02315	Transport and binding proteins	Anions	GO:0015416	ATPase-coupled organic phosphonate transmembrane transporter activity	ABC_phnC: phosphonate ABC transporter, ATP-binding protein	0.5666770761437551	0.8951826353760393
T115	TIGR02315	Transport and binding proteins	Anions	GO:0015716	organic phosphonate transport	ABC_phnC: phosphonate ABC transporter, ATP-binding protein	0.5666770761437551	0.8951826353760393
T116	TIGR01102	Protein fate	Protein and peptide secretion and trafficking	GO:0009405	pathogenesis	yscR: type III secretion apparatus protein, YscR/HrcR family	0.0013660469475083932	0.0
T116	TIGR01102	Protein fate	Protein and peptide secretion and trafficking	GO:0030254	protein secretion by the type III secretion system	yscR: type III secretion apparatus protein, YscR/HrcR family	0.0013660469475083932	0.0
T116	TIGR01102	Protein fate	Protein and peptide secretion and trafficking	GO:0030257	type III protein secretion system complex	yscR: type III secretion apparatus protein, YscR/HrcR family	0.0013660469475083932	0.0
T116	TIGR01102	Cellular processes	Pathogenesis	GO:0009405	pathogenesis	yscR: type III secretion apparatus protein, YscR/HrcR family	0.0013660469475083932	0.0
T116	TIGR01102	Cellular processes	Pathogenesis	GO:0030254	protein secretion by the type III secretion system	yscR: type III secretion apparatus protein, YscR/HrcR family	0.0013660469475083932	0.0
T116	TIGR01102	Cellular processes	Pathogenesis	GO:0030257	type III protein secretion system complex	yscR: type III secretion apparatus protein, YscR/HrcR family	0.0013660469475083932	0.0
T117	TIGR01399	Protein fate	Protein and peptide secretion and trafficking	0	0	hrcV: type III secretion protein, HrcV family	0.007402452835706235	0.03579267200429625
T117	TIGR01399	Cellular processes	Pathogenesis	0	0	hrcV: type III secretion protein, HrcV family	0.007402452835706235	0.03579267200429625
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0005887	integral component of plasma membrane	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0005887	integral component of plasma membrane	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0005887	integral component of plasma membrane	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0005887	integral component of plasma membrane	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0006810	transport	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0006810	transport	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0006810	transport	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0006810	transport	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0015295	solute:proton symporter activity	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0015295	solute:proton symporter activity	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0015295	solute:proton symporter activity	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
T12	TIGR00883	Transport and binding proteins	Unknown substrate	GO:0015295	solute:proton symporter activity	2A0106: MFS transporter, metabolite:H+ symporter (MHS) family protein	1.5842488490974618	7.726322520719553
